origin,destination,area,ttpTravelTime
"48.26740700000027 , -96.87025299999999","48.61592199999984 , -96.88045999999974",urban-rural,1742
"43.95566070000006 , -94.40632919999982","43.608233200000114 , -94.3276741000005",rural-urban,2032
"48.524554350000116 , -97.10454140000006","48.195049900000065 , -96.93418900000006",rural-urban,2036
"43.500160799999975 , -96.07805569999957","43.55534000000003 , -95.614328",urban-rural,2020
"44.658637899999995 , -94.73143159999988","44.65205999999996 , -95.29948399999981",urban-rural,1850
"47.74060372500002 , -91.48203130000013","47.566212799999924 , -91.17266309999988",rural-urban,2044
"47.24530499999968 , -91.66841999999997","47.51379299999987 , -91.51285800000032",rural-urban,1588
"48.7882469375001 , -96.3166981249997","48.81440500000019 , -95.84746700000039",urban-rural,1890
"44.46938499999993 , -95.06791700000005","44.07060899999991 , -95.09984799999995",rural-urban,2070
"47.74283920000012 , -90.88640229999999","47.57247579999993 , -91.25457469999988",rural-urban,1912
"43.978036200000204 , -95.13557660000006","43.89169470000006 , -95.62270420000009",rural-urban,2016
"48.502890000000164 , -96.45644500000007","48.28663860000008 , -95.99353310000009",rural-urban,1937
"48.761027000000134 , -96.2893449999997","48.659614000000104 , -96.76294499999992",urban-rural,2046
"48.50546900000003 , -96.25709100000034","48.514438000000254 , -96.75033300000005",urban-rural,1756
"44.43847100000004 , -96.14017500000045","44.06647599999988 , -96.19371299999985",urban-rural,2037
"47.79072999999998 , -90.86612599999995","47.58828640000003 , -91.21751769999996",rural-urban,1848
"43.60621199999984 , -93.44829200000011","43.561327000000084 , -93.94735499999994",urban-rural,2070
"48.561354499999965 , -94.93450819999991","48.88716349999993 , -94.989349",urban-rural,1955
"48.22428600000028 , -96.86938599999998","48.62199499999981 , -96.93266600000021",urban-rural,1914
"48.58664199999997 , -96.52723499999989","48.228745650000036 , -96.32391435000031",rural-urban,1925
"46.89493019999994 , -91.94192219999942","46.73629880000006 , -92.37744859999938",urban-rural,1809
"44.49105000000007 , -95.1483499999997","44.055790499999915 , -95.12000029999976",urban-rural,1758
"44.012247000000215 , -93.85861799999975","43.67641399999974 , -93.67436600000005",urban-rural,2069
"43.87601400000014 , -96.44674399999984","43.558327499999926 , -96.34297289999975",rural-urban,1959
"43.50158600000004 , -92.19933099999977","43.578921400000006 , -91.8349999",rural-urban,1972
"43.97886800000018 , -96.34839799999973","43.645199399999846 , -96.36770550000055",rural-urban,1872
"44.02208190000006 , -94.67957469999983","44.02140599999997 , -95.23357800000012",rural-urban,1959
"47.78942940000009 , -96.46732310000003","47.80449659999958 , -95.92085650000028",rural-urban,1987
"43.89143700000007 , -95.52282900000004","43.984505799999994 , -95.03926720000007",urban-rural,1942
"43.52428900000015 , -95.89370999999994","43.87559220000029 , -95.92082080000014",urban-rural,1924
"48.558263000000004 , -96.73140200000002","48.17572430000015 , -96.75750680000051",urban-rural,2043
"44.313133000000136 , -93.18178599999968","44.28487909999992 , -92.70020770000019",urban-rural,2026
